passage	continent	province	siteType	id	text	lonStr	latStr	lon	lonDeg	lonFract	lat	latDeg	latFract	adjustedLon	adjustedLat
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.18.5/	Asia	paropanisadae	interior-poleis	pt_ll_4642	Βαγάρδα  (Bagarda )	ριϛʹβ ϛ"	λγʹβ ϛ"	116.667	116	0.667	33.667	33	0.667	70.68	34.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.18.5/	Asia	paropanisadae	interior-poleis	pt_ll_4643	Ἀργοῦδα  (Argouda )	ριηʹβ  δ"	λγʹβ"	118.75	118	0.75	33.5	33	0.5	72.18	34.2
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.2/	Asia	drangiana	rivers	pt_ll_6202	ποταμὸς ἀπὸ τοῦ Ἀράβιος ἐκτρεπόμενος (potamos apo tou Arabios ektrepomenos)	ρθʹ	λβʹβ"	109.0	109	0.0	32.5	32	0.5	65.16	33.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.4/	Asia	drangiana	interior-poleis	pt_ll_4644	Προφθασία  (Prophthasia )	ριʹ	λβʹγ"	110.0	110	0.0	32.333	32	0.333	65.88	33.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.4/	Asia	drangiana	interior-poleis	pt_ll_4645	Ῥοῦδα  (Rhouda )	ρϛʹβ"	λαʹβ"	106.5	106	0.5	31.5	31	0.5	63.36000000000001	32.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.4/	Asia	drangiana	interior-poleis	pt_ll_4646	Ἴννα  (Inna )	ρθʹ	λαʹβ"	109.0	109	0.0	31.5	31	0.5	65.16	32.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.4/	Asia	drangiana	interior-poleis	pt_ll_4647	Ἀρικάδα  (Arikada )	ριʹγ"	λαʹγ"	110.333	110	0.333	31.333	31	0.333	66.12	32.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_5600	Ἄστα (Asta)	ριζʹβ"	λʹβ ϛ"	117.5	117	0.5	30.667	30	0.667	71.28	32.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4648	Ξαρξιάρη  (Xarxiarē )	ρϛʹγ"	κθʹδ"	106.333	106	0.333	29.25	29	0.25	63.24	31.14
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4649	Νοστάνα  (Nostana )	ρηʹ	κθʹβ ϛ"	108.0	108	0.0	29.667	29	0.667	64.44	31.439999999999998
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4650	Φαραζάνα  (Pharazana )	ριʹ	λʹ	110.0	110	0.0	30.0	30	0.0	65.88	31.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4651	Βιγίς  (Bigis )	ριαʹ	κθʹβ ϛ"	111.0	111	0.0	29.667	29	0.667	66.6	31.439999999999998
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4652	Ἀριάσπη  (Ariaspē )	ρηʹβ ϛ"	κηʹβ ϛ"	108.667	108	0.667	28.667	28	0.667	64.91999999999999	30.72
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.19.5/	Asia	drangiana	interior-poleis	pt_ll_4653	Ἀράνα  (Arana )	ριαʹ	κηʹδ"	111.0	111	0.0	28.25	28	0.25	66.6	30.42
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.2/	Asia	arachosia	rivers	pt_ll_6204	ποταμὸς ἀπὸ τοῦ Ἰνδοῦ ἐκτρεπόμενος (potamos apo tou Indou ektrepomenos)	ριδʹ	λβʹβ"	114.0	114	0.0	32.5	32	0.5	68.75999999999999	33.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.2/	Asia	arachosia	rivers	pt_ll_6205	ἡ δὲ ἐκτροπὴ (hē de ektropē)	ρκαʹβ"	κζʹβ"	121.5	121	0.5	27.5	27	0.5	74.16	29.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.2/	Asia	arachosia	rivers	pt_ll_6206	Ἀράχωτος κρήνη (Arakhōtos krēnē)	ριεʹ	κηʹβ ϛ"	115.0	115	0.0	28.667	28	0.667	69.47999999999999	30.72
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_6207	Ὀζόλα ἢ Ἄξολα (Ozola ē Axola)	ριδʹδ"	λβʹδ"	114.25	114	0.25	32.25	32	0.25	68.94	33.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4654	Φωκλίς  (Phōklis )	ριηʹδ"	λβʹϛ"	118.25	118	0.25	32.167	32	0.167	71.82	33.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4655	Ἀρικάκα  (Arikaka )	ριγʹ	λαʹγ"	113.0	113	0.0	31.333	31	0.333	68.03999999999999	32.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4656	Ἀλεξάνδρεια  (Alexandreia )	ριδʹ	λαʹγ"	114.0	114	0.0	31.333	31	0.333	68.75999999999999	32.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4657	Ῥιζάνα  (Rhizana )	ριεʹ	λαʹβ"	115.0	115	0.0	31.5	31	0.5	69.47999999999999	32.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4658	Ἀρβάκα  (Arbaka )	ριηʹ	λαʹγ"	118.0	118	0.0	31.333	31	0.333	71.63999999999999	32.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4659	Σιγάρα  (Sigara )	ριγʹδ"	λʹ	113.25	113	0.25	30.0	30	0.0	68.22	31.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.4/	Asia	arachosia	interior-poleis	pt_ll_4660	Χοάσπα  (Khoaspa )	ριεʹδ"	λʹϛ"	115.25	115	0.25	30.167	30	0.167	69.66	31.799999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.5/	Asia	arachosia	interior-poleis	pt_ll_5601	Ἀράχωτος (Arakhōtos)	ριηʹ	λʹγ"	118.0	118	0.0	30.333	30	0.333	71.63999999999999	31.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.5/	Asia	arachosia	interior-poleis	pt_ll_4661	Ἀσιάκη  (Asiakē )	ριβʹγ"	κθʹγ"	112.333	112	0.333	29.333	29	0.333	67.56	31.200000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.5/	Asia	arachosia	interior-poleis	pt_ll_4662	Γαμμάκη  (Gammakē )	ριϛʹγ"	κθʹγ"	116.333	116	0.333	29.333	29	0.333	70.44	31.200000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.5/	Asia	arachosia	interior-poleis	pt_ll_4663	Μαλιανή  (Malianē )	ριηʹ	κθʹγ"	118.0	118	0.0	29.333	29	0.333	71.63999999999999	31.200000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.20.5/	Asia	arachosia	interior-poleis	pt_ll_4664	Δαμμάνα  (Dammana )	ριγʹ	κηʹγ"	113.0	113	0.0	28.333	28	0.333	68.03999999999999	30.479999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4665	Ἀράβιος ποταμοῦ ἐκβολαί  (Arabios potamou ekbolai )	ρεʹ	κʹδ"	105.0	105	0.0	20.25	20	0.25	62.279999999999994	24.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4666	αἱ πηγαὶ τοῦ ποταμοῦ  (hai pēgai tou potamou )	ριʹ	κζʹβ"	110.0	110	0.0	27.5	27	0.5	65.88	29.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4667	ἡ ἐκτροπὴ τοῦ εἰς τὴν Δραγγιανὴν ἐμβάλλοντος (hē ektropē tou eis tēn Draggianēn emballontos)	ρζʹγ"	κεʹ	107.333	107	0.333	25.0	25	0.0	63.96	28.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4668	Ῥαγίραυα πόλις  (Rhagiraua polis )	ρϛʹ	κʹ	106.0	106	0.0	20.0	20	0.0	62.99999999999999	24.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4669	Γυναικῶν λιμήν  (Gunaikōn limēn )	ρζʹ	κʹδ"	107.0	107	0.0	20.25	20	0.25	63.720000000000006	24.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4670	Κοίαμβα  (Koiamba )	ρηʹ	κʹ	108.0	108	0.0	20.0	20	0.0	64.44	24.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_4671	Ῥιζάνα  (Rhizana )	ρηʹγ"	κʹδ"	108.333	108	0.333	20.25	20	0.25	64.68	24.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.2/	Asia	gedrosia	paralios	pt_ll_5603	τὸ εἰρημένον ἐπὶ θαλάσσῃ πέρας (to eirēmenon epi thalassē peras)	ρθʹ	κʹ	109.0	109	0.0	20.0	20	0.0	65.16	24.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.3/	Asia	gedrosia	mountains	pt_ll_6209	ὄρη καλούμενα Ἄρβιτα (orē kaloumena Arbita)	ρξʹ	κβʹ	160.0	160	0.0	22.0	22	0.0	101.88	25.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.3/	Asia	gedrosia	mountains	pt_ll_6210	καὶ (kai)	ριγʹ	κϛʹβ"	113.0	113	0.0	26.5	26	0.5	68.03999999999999	29.159999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.3/	Asia	gedrosia	mountains	pt_ll_6211	τοῦ ἑνὸς ἡ πηγή (tou henos hē pēgē)	ριαʹ	κεʹβ"	111.0	111	0.0	25.5	25	0.5	66.6	28.439999999999998
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4672	Κοῦνι  (Kouni )	ριʹ	κζʹ	110.0	110	0.0	27.0	27	0.0	65.88	29.520000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4673	Βαδάρα  (Badara )	ριγʹ	κζʹ	113.0	113	0.0	27.0	27	0.0	68.03999999999999	29.520000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4674	Μουσάρνα  (Mousarna )	ριεʹ	κζʹβ"	115.0	115	0.0	27.5	27	0.5	69.47999999999999	29.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4675	Κοττόβαρα  (Kottobara )	ριηʹ	κζʹβ"	118.0	118	0.0	27.5	27	0.5	71.63999999999999	29.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4676	Σωξέστρα ἢ Σώκστρα  (Sōxestra ē Sōkstra )	ριηʹβ"	κεʹβ  δ"	118.5	118	0.5	25.75	25	0.75	72.0	28.619999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4677	Ὀσκάνα  (Oskana )	ριεʹ	κϛʹ	115.0	115	0.0	26.0	26	0.0	69.47999999999999	28.799999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4678	Παρσὶς μητρόπολις  (Parsis mētropolis )	ρϛʹβ"	κγʹβ"	106.5	106	0.5	23.5	23	0.5	63.36000000000001	27.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4679	Ὄμιζα  (Omiza )	ριʹ	κγʹβ"	110.0	110	0.0	23.5	23	0.5	65.88	27.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.5/	Asia	gedrosia	interior-poleis	pt_ll_4680	Ἄρβις πόλις  (Arbis polis )	ρεʹγ"	κβʹβ"	105.333	105	0.333	22.5	22	0.5	62.52	26.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.6/	Asia	gedrosia	islands	pt_ll_4681	Ἀσθαία  (Asthaia )	ρεʹ	ιηʹ	105.0	105	0.0	18.0	18	0.0	62.279999999999994	23.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-6.21.6/	Asia	gedrosia	islands	pt_ll_4682	Κοδάνη  (Kodanē )	ρξʹβ"	ιζʹ	160.5	160	0.5	17.0	17	0.0	102.24000000000001	22.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6212	Συραστρηνῆς ἐν κόλπῳ, καλουμένῳ Κάνθι (Surastrēnēs en kolpō, kaloumenō Kanthi)	ρθʹβ"	κʹ	109.5	109	0.5	20.0	20	0.0	65.52000000000001	24.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6213	Σάγαπα (Sagapa)	ριʹγ"	ιθʹβ  γ"	110.333	110	0.333	19.833	19	0.833	66.12	24.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6214	Σίνθων (Sinthōn)	ριʹβ ϛ"	ιθʹβ  γ"	110.667	110	0.667	19.833	19	0.833	66.36000000000001	24.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6215	Χρυσοῦν (Khrusoun)	ριαʹγ"	ιθʹβ  γ"	111.333	111	0.333	19.833	19	0.833	66.84	24.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6216	Χάριφρον  (Khariphron )	ριαʹβ ϛ"	ιθʹβ  γ"	111.667	111	0.667	19.833	19	0.833	67.08000000000001	24.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6217	Σάπαρα (Sapara)	ριβʹβ"	ιθʹβ  γ"	112.5	112	0.5	19.833	19	0.833	67.68	24.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6218	Σαβαλάεσσα (Sabalaessa)	ριγʹ	κʹδ"	113.0	113	0.0	20.25	20	0.25	68.03999999999999	24.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.2/	Asia	india-within	paralios	pt_ll_6219	Λωνίβαρε (Lōnibare)	ριγʹβ"	κʹδ"	113.5	113	0.5	20.25	20	0.25	68.4	24.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.3/	Asia	india-within	paralios	pt_ll_6220	Βαρδάξημα πόλις (Bardaxēma polis)	ριγʹβ ϛ"	ιθʹβ ϛ"	113.667	113	0.667	19.667	19	0.667	68.52000000000001	24.240000000000002
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.3/	Asia	india-within	paralios	pt_ll_4683	Συράστρα κώμη  (Surastra kōmē )	ριδʹ	ιθʹβ"	114.0	114	0.0	19.5	19	0.5	68.75999999999999	24.119999999999997
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.3/	Asia	india-within	paralios	pt_ll_4684	Μονόγλωσσον ἐμπόριον  (Monoglōsson emporion )	ριδʹϛ"	ιηʹβ ϛ"	114.167	114	0.167	18.667	18	0.667	68.88	23.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.4/	Asia	india-within	paralios	pt_ll_4685	Μωφίδος ποταμοῦ ἐκβολαί  (Mōphidos potamou ekbolai )	ριδʹ	ιηʹγ"	114.0	114	0.0	18.333	18	0.333	68.75999999999999	23.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.4/	Asia	india-within	paralios	pt_ll_5604	Πακιδάρη κώμη  (Pakidarē kōmē )	ριγʹ	ιζʹβ  γ"	113.0	113	0.0	17.833	17	0.833	68.03999999999999	22.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.4/	Asia	india-within	paralios	pt_ll_4686	Μαλεὼ ἄκρον  (Maleō akron )	ριαʹ	ιζʹβ"	111.0	111	0.0	17.5	17	0.5	66.6	22.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.5/	Asia	india-within	paralios	pt_ll_4687	Καμάνη  (Kamanē )	ριβʹ	ιζʹ	112.0	112	0.0	17.0	17	0.0	67.32	22.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.5/	Asia	india-within	paralios	pt_ll_4688	Ναμάδου ποταμοῦ ἐκβολαί  (Namadou potamou ekbolai )	ριβʹ	ιζʹβ  δ"	112.0	112	0.0	17.75	17	0.75	67.32	22.86
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.5/	Asia	india-within	paralios	pt_ll_4689	Νουσαρίπα  (Nousaripa )	ριβʹβ"	ιϛʹβ"	112.5	112	0.5	16.5	16	0.5	67.68	21.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.5/	Asia	india-within	paralios	pt_ll_4690	Πουλιποῦλα  (Poulipoula )	ριβʹβ"	ιϛʹ	112.5	112	0.5	16.0	16	0.0	67.68	21.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4691	Σουπάρα  (Soupara )	ριβʹβ"	ιεʹβ"	112.5	112	0.5	15.5	15	0.5	67.68	21.240000000000002
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4692	Γοάριος ποταμοῦ ἐκβολαί  (Goarios potamou ekbolai )	ριβʹδ"	ιεʹϛ"	112.25	112	0.25	15.167	15	0.167	67.5	21.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4693	Δοῦγγα  (Dougga )	ριαʹβ"	ιεʹ	111.5	111	0.5	15.0	15	0.0	66.96000000000001	20.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4694	Βήνδα ποταμοῦ ἐκβολαί  (Bēnda potamou ekbolai )	ριʹβ"	ιεʹ	110.5	110	0.5	15.0	15	0.0	66.24000000000001	20.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4695	Σίμυλλα ἐμπόριον καὶ ἄκρα  (Simulla emporion kai akra )	ριʹ	ιδʹβ  δ"	110.0	110	0.0	14.75	14	0.75	65.88	20.7
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4696	Ἱππόκουρα  (Hippokoura )	ριαʹβ  δ"	ιδʹϛ"	111.75	111	0.75	14.167	14	0.167	67.13999999999999	20.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.6/	Asia	india-within	paralios	pt_ll_4697	Βαλτιπάτνα  (Baltipatna )	ριαʹβ"	ιδʹγ"	111.5	111	0.5	14.333	14	0.333	66.96000000000001	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_4698	Μανδάγαρα  (Mandagara )	ριγʹ	ιδʹ	113.0	113	0.0	14.0	14	0.0	68.03999999999999	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_4699	Βυζάντειον  (Buzanteion )	ριγʹβ ϛ"	ιδʹβ ϛ"	113.667	113	0.667	14.667	14	0.667	68.52000000000001	20.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_4700	Χερσόνησος  (Khersonēsos )	ριδʹγ"	ιδʹβ"	114.333	114	0.333	14.5	14	0.5	69.0	20.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_4701	Ἀρμάγαρα  (Armagara )	ριδʹγ"	ιδʹγ"	114.333	114	0.333	14.333	14	0.333	69.0	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_5605	 Ναναγούνα ποταμοῦ ἐκβολαί ( Nanagouna potamou ekbolai)	ριδʹβ"	ιγʹβ  γ"	114.5	114	0.5	13.833	13	0.833	69.12	20.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.7/	Asia	india-within	paralios	pt_ll_4702	Νίτρα ἐμπόριον  (Nitra emporion )	ριεʹβ"	ιδʹβ ϛ"	115.5	115	0.5	14.667	14	0.667	69.84	20.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4703	Τύνδις πόλις  (Tundis polis )	ριϛʹ	ιδʹβ"	116.0	116	0.0	14.5	14	0.5	70.19999999999999	20.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4704	Βραμάγαρα  (Bramagara )	ριϛʹβ  δ"	ιδʹγ"	116.75	116	0.75	14.333	14	0.333	70.74000000000001	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4705	Καλαικαρίας  (Kalaikarias )	ριϛʹβ ϛ"	ιδʹ	116.667	116	0.667	14.0	14	0.0	70.68	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4706	Μουζιρὶς ἐμπόριον  (Mouziris emporion )	ριζʹ	ιδʹ	117.0	117	0.0	14.0	14	0.0	70.91999999999999	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_5606	 Ψευδοστόμου ποταμοῦ ἐκβολαί  ( Pseudostomou potamou ekbolai )	ριζʹγ"	ιδʹ	117.333	117	0.333	14.0	14	0.0	71.16	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4707	Ποδοπέρουρα  (Podoperoura )	ριζʹβ ϛ"	ιδʹδ"	117.667	117	0.667	14.25	14	0.25	71.4	20.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4708	Σέμνη  (Semnē )	ριηʹ	ιδʹγ"	118.0	118	0.0	14.333	14	0.333	71.63999999999999	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4709	Κορέουρα  (Koreoura )	ριηʹβ ϛ"	ιδʹγ"	118.667	118	0.667	14.333	14	0.333	72.12	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4710	Βακαρεῖ  (Bakarei )	ριθʹβ"	ιδʹβ"	119.5	119	0.5	14.5	14	0.5	72.72	20.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.8/	Asia	india-within	paralios	pt_ll_4711	Βάριος ποταμοῦ ἐκβολαί  (Barios potamou ekbolai )	ρκʹ	ιδʹγ"	120.0	120	0.0	14.333	14	0.333	73.08000000000001	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.9/	Asia	india-within	paralios	pt_ll_4712	Μελκύνδα  (Melkunda )	ρκʹγ"	ιδʹγ"	120.333	120	0.333	14.333	14	0.333	73.32	20.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.9/	Asia	india-within	paralios	pt_ll_4713	Ἐλαγκὼν ἢ Ἐλάγχωρ (Elagkōn ē Elagkhōr)	ρκʹβ ϛ"	ιδʹ	120.667	120	0.667	14.0	14	0.0	73.56	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.9/	Asia	india-within	paralios	pt_ll_4714	Κοττιάρα μητρόπολις  (Kottiara mētropolis )	ρκαʹ	ιδʹ	121.0	121	0.0	14.0	14	0.0	73.80000000000001	20.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.9/	Asia	india-within	paralios	pt_ll_4715	Βαμμάλα  (Bammala )	ρκαʹγ"	ιδʹδ"	121.333	121	0.333	14.25	14	0.25	74.03999999999999	20.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.9/	Asia	india-within	paralios	pt_ll_4716	Κομαρία ἄκρον καὶ πόλις  (Komaria akron kai polis )	ρκαʹβ  δ"	ιγʹβ"	121.75	121	0.75	13.5	13	0.5	74.34	19.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.10/	Asia	india-within	paralios	pt_ll_4717	Σωσίκουραι  (Sōsikourai )	ρκβʹ	ιδʹβ"	122.0	122	0.0	14.5	14	0.5	74.52000000000001	20.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.10/	Asia	india-within	paralios	pt_ll_4718	Κόλχοι ἐμπόριον  (Kolkhoi emporion )	ρκγʹ	ιεʹ	123.0	123	0.0	15.0	15	0.0	75.24000000000001	20.880000000000003
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.10/	Asia	india-within	paralios	pt_ll_4719	Σωλῆνος ποταμοῦ ἐκβολαί  (Sōlēnos potamou ekbolai )	ρκδʹ	ιδʹβ ϛ"	124.0	124	0.0	14.667	14	0.667	75.96000000000001	20.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.11/	Asia	india-within	paralios	pt_ll_6221	Κῶρυ ἄκρον τὸ καὶ Καλλιγικόν (Kōru akron to kai Kalligikon)	ρκεʹβ ϛ"	ιγʹγ"	125.667	125	0.667	13.333	13	0.333	77.16	19.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.11/	Asia	india-within	paralios	pt_ll_4720	Ἀργείρου πόλις  (Argeirou polis )	ρκεʹδ"	ιδʹβ"	125.25	125	0.25	14.5	14	0.5	76.86000000000001	20.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.11/	Asia	india-within	paralios	pt_ll_4721	Σαλοὺρ ἐμπόριον  (Salour emporion )	ρκεʹγ"	ιεʹβ"	125.333	125	0.333	15.5	15	0.5	76.91999999999999	21.240000000000002
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-7.1.12/	Asia	india-within	paralios	pt_ll_4722	Νίκαμα μητρόπολις  (Nikama mētropolis )	ρκϛʹ	ιϛʹ	126.0	126	0.0	16.0	16	0.0	77.4	21.6
